User_ID,Age,Gender,Caloric Goal (kcal),Dietary Preferences,Allergies,Meal Plan,Calories Per Meal,Macronutrients,Recipes
1604,21,Male,1955,Vegetarian,Shellfish,Breakfast,430,Low Carb,Quinoa Bowl
1605,64,Male,3295,Gluten-Free,Shellfish,Breakfast,497,High Protein,Grilled Chicken Salad
1606,31,Male,3375,Vegetarian,Nuts,Snacks,309,High Fat,Quinoa Bowl
1607,33,Male,1750,Vegan,None,Dinner,662,High Fat,Grilled Chicken Salad
1608,64,Female,3427,None,Dairy,Snacks,382,Low Carb,Quinoa Bowl
1609,36,Female,1907,Gluten-Free,Shellfish,Snacks,556,Low Carb,Quinoa Bowl
1610,20,Male,1796,Gluten-Free,Shellfish,Snacks,728,Low Carb,Steak and Vegetables
1611,59,Male,2451,Gluten-Free,Dairy,Breakfast,398,Balanced,Grilled Chicken Salad
1612,63,Male,1612,None,Dairy,Dinner,376,Balanced,Vegan Smoothie
1613,20,Male,2613,Vegan,Dairy,Dinner,479,High Fat,Grilled Chicken Salad
1614,37,Male,3447,Vegan,None,Snacks,716,Balanced,Steak and Vegetables
1615,19,Female,3069,None,Dairy,Snacks,767,High Fat,Vegan Smoothie
1616,37,Male,1827,Vegan,None,Lunch,372,High Fat,Steak and Vegetables
1617,43,Male,3136,Vegetarian,Dairy,Dinner,501,Balanced,Grilled Chicken Salad
1618,36,Male,3147,Vegetarian,None,Breakfast,653,Balanced,Vegan Smoothie
1619,50,Male,2378,Vegetarian,Dairy,Breakfast,638,High Protein,Vegan Smoothie
1620,64,Male,2271,Vegan,None,Snacks,442,Low Carb,Grilled Chicken Salad
1621,51,Female,2925,None,Dairy,Dinner,529,High Protein,Vegan Smoothie
1622,45,Female,2813,Gluten-Free,None,Breakfast,784,High Fat,Vegan Smoothie
1623,31,Male,3419,Gluten-Free,None,Lunch,323,High Fat,Steak and Vegetables
1624,31,Male,3191,None,Nuts,Lunch,656,Balanced,Grilled Chicken Salad
1625,46,Male,2761,Gluten-Free,Shellfish,Lunch,617,High Protein,Vegan Smoothie
1626,43,Female,1995,Gluten-Free,Dairy,Snacks,640,Low Carb,Vegan Smoothie
1627,50,Female,2945,None,Nuts,Dinner,588,Balanced,Vegan Smoothie
1628,22,Male,1869,Vegetarian,None,Breakfast,650,Balanced,Grilled Chicken Salad
1629,59,Male,1568,None,Shellfish,Dinner,618,High Fat,Steak and Vegetables
1630,19,Female,1876,None,Nuts,Breakfast,321,Low Carb,Steak and Vegetables
1631,26,Female,2680,Vegan,Nuts,Snacks,710,High Fat,Grilled Chicken Salad
1632,36,Male,1663,Gluten-Free,None,Dinner,674,Balanced,Vegan Smoothie
1633,44,Male,2054,Vegan,Nuts,Breakfast,544,High Protein,Vegan Smoothie
1634,44,Male,2529,Vegetarian,Nuts,Dinner,446,Low Carb,Steak and Vegetables
1635,43,Male,3257,Vegan,Nuts,Lunch,566,Balanced,Steak and Vegetables
1636,54,Female,2575,Vegan,Nuts,Dinner,312,Balanced,Quinoa Bowl
1637,54,Male,3002,Vegetarian,None,Snacks,626,High Fat,Quinoa Bowl
1638,31,Male,1619,Vegan,None,Breakfast,518,Low Carb,Vegan Smoothie
1639,20,Male,3330,Gluten-Free,Nuts,Breakfast,323,Balanced,Quinoa Bowl
1640,38,Male,2121,Vegetarian,Dairy,Dinner,729,High Protein,Steak and Vegetables
1641,63,Female,2665,Vegan,Dairy,Snacks,708,Balanced,Quinoa Bowl
1642,54,Male,1868,Gluten-Free,Nuts,Dinner,666,Low Carb,Grilled Chicken Salad
1643,57,Male,3336,Gluten-Free,None,Snacks,514,Balanced,Grilled Chicken Salad
1644,25,Male,3017,Vegetarian,Shellfish,Snacks,734,High Fat,Quinoa Bowl
1645,23,Male,2229,None,Shellfish,Breakfast,618,Balanced,Vegan Smoothie
1646,19,Female,2101,Gluten-Free,Nuts,Lunch,720,Balanced,Quinoa Bowl
1647,23,Male,2262,None,Shellfish,Dinner,546,Low Carb,Grilled Chicken Salad
1648,56,Female,2952,None,None,Breakfast,449,Balanced,Quinoa Bowl
1649,28,Male,2647,None,Dairy,Dinner,321,Balanced,Quinoa Bowl
1650,22,Male,2917,None,Shellfish,Lunch,558,High Protein,Quinoa Bowl
1651,27,Female,2402,Vegan,Nuts,Breakfast,502,High Protein,Steak and Vegetables
1652,64,Female,2283,Vegan,Nuts,Snacks,736,Low Carb,Grilled Chicken Salad
1653,56,Female,1769,Vegetarian,None,Snacks,579,High Protein,Quinoa Bowl
1654,55,Male,2628,Vegan,Shellfish,Breakfast,516,Low Carb,Steak and Vegetables
1655,24,Female,2904,None,None,Breakfast,792,Low Carb,Vegan Smoothie
1656,53,Female,2293,None,Dairy,Snacks,381,Balanced,Steak and Vegetables
1657,64,Male,2693,Vegan,Dairy,Snacks,605,High Protein,Quinoa Bowl
1658,35,Female,2076,Vegan,Nuts,Dinner,731,High Protein,Quinoa Bowl
1659,27,Female,2650,None,Nuts,Breakfast,606,High Fat,Quinoa Bowl
1660,24,Male,3009,Vegan,Shellfish,Breakfast,583,High Protein,Quinoa Bowl
1661,53,Female,2757,None,Shellfish,Breakfast,466,High Protein,Steak and Vegetables
1662,48,Female,2574,Gluten-Free,None,Breakfast,629,High Fat,Steak and Vegetables
1663,25,Male,3001,Gluten-Free,Dairy,Breakfast,397,High Protein,Grilled Chicken Salad
1664,57,Male,3354,None,Dairy,Snacks,554,Balanced,Quinoa Bowl
1665,27,Female,2000,Vegetarian,Nuts,Dinner,645,High Fat,Grilled Chicken Salad
1666,57,Male,1714,None,Shellfish,Snacks,655,High Fat,Grilled Chicken Salad
1667,45,Male,2653,Vegetarian,Shellfish,Lunch,771,High Protein,Vegan Smoothie
1668,43,Male,3295,Gluten-Free,Dairy,Lunch,447,Balanced,Quinoa Bowl
1669,37,Female,2101,Vegan,None,Snacks,538,Balanced,Grilled Chicken Salad
1670,19,Female,1561,Vegetarian,None,Lunch,524,High Protein,Steak and Vegetables
1671,63,Male,2566,Vegan,None,Snacks,719,Low Carb,Grilled Chicken Salad
1672,40,Male,3081,Vegan,Dairy,Breakfast,450,Low Carb,Grilled Chicken Salad
1673,40,Male,3305,Gluten-Free,Shellfish,Snacks,452,High Protein,Quinoa Bowl
1674,34,Male,1607,Vegetarian,Shellfish,Snacks,536,Low Carb,Quinoa Bowl
1675,58,Female,2089,Vegan,None,Dinner,307,Low Carb,Vegan Smoothie
1676,38,Female,2054,Gluten-Free,Nuts,Lunch,481,Balanced,Steak and Vegetables
1677,56,Female,1884,Vegan,Dairy,Snacks,561,High Protein,Grilled Chicken Salad
1678,43,Male,2807,None,Dairy,Dinner,779,High Protein,Grilled Chicken Salad
1679,48,Male,1583,None,Shellfish,Breakfast,356,Balanced,Vegan Smoothie
1680,25,Female,1518,None,None,Breakfast,627,High Fat,Vegan Smoothie
1681,24,Female,2846,Vegan,Shellfish,Dinner,460,High Protein,Vegan Smoothie
1682,38,Female,3004,Vegetarian,Shellfish,Breakfast,365,Balanced,Grilled Chicken Salad
1683,40,Male,2201,Vegetarian,Dairy,Lunch,483,Low Carb,Steak and Vegetables
1684,30,Female,2601,Vegan,Nuts,Dinner,494,Low Carb,Vegan Smoothie
1685,59,Female,2531,Vegetarian,Nuts,Lunch,301,Balanced,Steak and Vegetables
1686,59,Female,2114,Gluten-Free,Shellfish,Snacks,373,High Protein,Steak and Vegetables
1687,45,Female,2009,Gluten-Free,Dairy,Lunch,496,High Protein,Quinoa Bowl
1688,57,Male,2583,Vegan,Shellfish,Breakfast,729,Low Carb,Vegan Smoothie
1689,44,Male,2380,None,Dairy,Lunch,796,High Protein,Steak and Vegetables
1690,49,Male,2963,Vegan,Dairy,Lunch,716,Balanced,Grilled Chicken Salad
1691,37,Female,2965,Gluten-Free,Dairy,Snacks,602,High Protein,Quinoa Bowl
1692,30,Female,2567,Vegetarian,Dairy,Snacks,613,High Fat,Grilled Chicken Salad
1693,59,Male,3160,Vegetarian,Nuts,Breakfast,769,Balanced,Vegan Smoothie
1694,19,Female,2188,None,Shellfish,Dinner,367,High Fat,Vegan Smoothie
1695,60,Male,3377,Gluten-Free,Shellfish,Breakfast,419,Low Carb,Steak and Vegetables
1696,36,Female,3402,Vegetarian,Nuts,Lunch,318,High Protein,Vegan Smoothie
1697,32,Male,1717,Vegan,Nuts,Breakfast,501,Low Carb,Vegan Smoothie
1698,44,Male,3006,Gluten-Free,Dairy,Dinner,430,Low Carb,Quinoa Bowl
1699,29,Female,2955,Vegetarian,Nuts,Snacks,435,High Protein,Steak and Vegetables
1700,57,Male,3393,None,Nuts,Snacks,765,High Fat,Steak and Vegetables
1701,27,Male,2217,Vegan,Dairy,Lunch,685,High Fat,Quinoa Bowl
1702,45,Female,2802,Vegan,None,Breakfast,402,High Fat,Steak and Vegetables
1703,21,Female,2061,Vegan,Nuts,Breakfast,757,Low Carb,Grilled Chicken Salad
1704,21,Male,1678,None,Dairy,Snacks,767,High Fat,Grilled Chicken Salad
1705,45,Female,2080,Vegetarian,Dairy,Snacks,799,Low Carb,Quinoa Bowl
1706,59,Male,3420,Vegetarian,Shellfish,Breakfast,649,High Fat,Steak and Vegetables
1707,61,Female,2613,None,Nuts,Breakfast,562,Balanced,Grilled Chicken Salad
1708,46,Male,2794,Vegan,Shellfish,Snacks,516,Low Carb,Grilled Chicken Salad
1709,29,Male,2190,Gluten-Free,Shellfish,Snacks,569,High Protein,Vegan Smoothie
1710,39,Female,3367,Gluten-Free,Shellfish,Breakfast,629,High Protein,Grilled Chicken Salad
1711,21,Female,1840,None,None,Dinner,441,High Fat,Steak and Vegetables
1712,42,Female,2112,Gluten-Free,Shellfish,Breakfast,460,Low Carb,Steak and Vegetables
1713,25,Female,2796,Gluten-Free,Nuts,Breakfast,500,Balanced,Grilled Chicken Salad
1714,46,Female,2468,Vegetarian,Dairy,Breakfast,419,High Fat,Vegan Smoothie
1715,24,Male,3164,None,Dairy,Snacks,574,Low Carb,Vegan Smoothie
1716,25,Female,2779,None,Dairy,Dinner,785,High Fat,Grilled Chicken Salad
1717,35,Female,1594,Vegetarian,Dairy,Lunch,320,Low Carb,Quinoa Bowl
1718,43,Male,2220,Vegetarian,Dairy,Snacks,609,Low Carb,Grilled Chicken Salad
1719,26,Female,2607,Vegan,Dairy,Dinner,670,Balanced,Grilled Chicken Salad
1720,53,Male,2576,None,Shellfish,Lunch,794,Balanced,Steak and Vegetables
1721,48,Male,3295,Gluten-Free,Dairy,Lunch,615,Balanced,Quinoa Bowl
1722,23,Female,2932,Gluten-Free,Nuts,Dinner,458,High Protein,Steak and Vegetables
1723,53,Female,2109,Vegan,Shellfish,Snacks,686,High Fat,Vegan Smoothie
1724,32,Male,1890,Gluten-Free,Shellfish,Breakfast,367,Low Carb,Grilled Chicken Salad
1725,35,Female,2202,Vegan,None,Dinner,459,High Fat,Vegan Smoothie
1726,57,Female,1590,Gluten-Free,Shellfish,Breakfast,602,Balanced,Grilled Chicken Salad
1727,61,Male,1885,Vegetarian,None,Snacks,734,High Protein,Quinoa Bowl
1728,27,Female,1800,Vegetarian,None,Snacks,760,Low Carb,Grilled Chicken Salad
1729,25,Female,1632,None,Dairy,Snacks,765,High Fat,Quinoa Bowl
1730,42,Male,2207,Gluten-Free,None,Lunch,501,High Fat,Quinoa Bowl
1731,51,Male,3403,Vegan,Dairy,Snacks,572,Low Carb,Quinoa Bowl
1732,53,Male,1694,None,Shellfish,Lunch,707,High Fat,Steak and Vegetables
1733,23,Male,3444,Vegetarian,Nuts,Lunch,382,Balanced,Vegan Smoothie
1734,40,Male,2316,None,Nuts,Breakfast,607,Balanced,Steak and Vegetables
1735,53,Male,3061,Vegan,Dairy,Lunch,362,High Fat,Grilled Chicken Salad
1736,37,Male,2259,Gluten-Free,None,Lunch,716,Balanced,Grilled Chicken Salad
1737,40,Male,2266,Vegetarian,Dairy,Snacks,433,Balanced,Quinoa Bowl
1738,40,Female,2358,None,Dairy,Lunch,534,Balanced,Quinoa Bowl
1739,53,Male,2311,None,Shellfish,Snacks,481,High Fat,Quinoa Bowl
1740,63,Male,2371,Vegetarian,Dairy,Snacks,735,High Protein,Vegan Smoothie
1741,62,Female,2172,Vegan,Nuts,Lunch,781,High Fat,Steak and Vegetables
1742,39,Male,2968,Vegetarian,Shellfish,Breakfast,339,High Protein,Steak and Vegetables
1743,40,Male,1764,Vegetarian,Shellfish,Lunch,732,Low Carb,Grilled Chicken Salad
1744,59,Female,2174,Vegetarian,None,Breakfast,671,Balanced,Grilled Chicken Salad
1745,26,Female,3265,Vegan,Shellfish,Breakfast,422,Low Carb,Grilled Chicken Salad
1746,46,Male,2019,Vegetarian,Nuts,Breakfast,719,Balanced,Grilled Chicken Salad
1747,38,Female,2408,Vegan,None,Dinner,539,High Protein,Quinoa Bowl
1748,55,Male,2207,Vegetarian,Nuts,Dinner,446,High Fat,Quinoa Bowl
1749,54,Female,1924,Gluten-Free,Dairy,Lunch,335,Low Carb,Steak and Vegetables
1750,54,Female,1888,Gluten-Free,None,Snacks,428,High Fat,Vegan Smoothie
1751,47,Male,1607,Gluten-Free,Shellfish,Lunch,598,High Protein,Steak and Vegetables
1752,20,Male,1734,None,Shellfish,Snacks,376,Low Carb,Quinoa Bowl
1753,50,Male,3305,Gluten-Free,Nuts,Dinner,452,High Fat,Grilled Chicken Salad
1754,56,Female,2343,Gluten-Free,Nuts,Snacks,631,Balanced,Quinoa Bowl
1755,60,Male,2543,Vegan,None,Breakfast,712,High Fat,Quinoa Bowl
1756,33,Male,2016,Gluten-Free,Nuts,Breakfast,518,Low Carb,Vegan Smoothie
1757,45,Female,2152,Vegetarian,Dairy,Lunch,389,Low Carb,Steak and Vegetables
1758,37,Male,3058,Vegan,Nuts,Breakfast,627,High Fat,Steak and Vegetables
1759,60,Female,1541,Gluten-Free,Shellfish,Breakfast,451,High Fat,Steak and Vegetables
1760,27,Male,1928,Gluten-Free,Dairy,Lunch,575,Low Carb,Grilled Chicken Salad
1761,45,Male,2048,Vegan,None,Lunch,602,Low Carb,Steak and Vegetables
1762,62,Male,1562,None,None,Snacks,681,High Protein,Vegan Smoothie
1763,53,Female,1612,None,Dairy,Lunch,767,High Protein,Steak and Vegetables
1764,25,Male,3347,Vegan,Shellfish,Lunch,620,Balanced,Vegan Smoothie
1765,56,Female,2554,None,None,Lunch,387,Low Carb,Vegan Smoothie
1766,41,Male,2817,Gluten-Free,None,Dinner,533,High Protein,Vegan Smoothie
1767,18,Male,3126,None,Nuts,Lunch,740,Balanced,Quinoa Bowl
1768,34,Male,2725,Vegan,Shellfish,Lunch,579,High Protein,Grilled Chicken Salad
1769,37,Female,2372,None,Nuts,Snacks,770,High Protein,Steak and Vegetables
1770,30,Male,1673,Vegan,Dairy,Snacks,744,High Fat,Quinoa Bowl
1771,30,Male,3028,Vegetarian,Shellfish,Lunch,549,High Protein,Grilled Chicken Salad
1772,58,Female,1874,Vegan,None,Lunch,525,Balanced,Grilled Chicken Salad
1773,48,Male,1943,Vegetarian,Nuts,Breakfast,500,Low Carb,Steak and Vegetables
1774,39,Female,3101,Vegetarian,Dairy,Dinner,395,High Fat,Quinoa Bowl
1775,32,Male,1995,Vegetarian,Shellfish,Breakfast,405,High Fat,Steak and Vegetables
1776,32,Female,2863,Gluten-Free,None,Snacks,487,High Protein,Steak and Vegetables
1777,51,Female,2167,None,Nuts,Dinner,558,Low Carb,Grilled Chicken Salad
1778,64,Female,2388,Gluten-Free,Dairy,Lunch,401,High Fat,Grilled Chicken Salad
1779,53,Male,2218,Vegan,None,Breakfast,652,Low Carb,Quinoa Bowl
1780,49,Female,3326,Vegan,Shellfish,Dinner,504,High Protein,Steak and Vegetables
1781,30,Male,3219,None,Dairy,Breakfast,785,Low Carb,Vegan Smoothie
1782,37,Male,2524,Gluten-Free,None,Dinner,308,Low Carb,Grilled Chicken Salad
1783,42,Male,1866,Vegan,Dairy,Dinner,300,Low Carb,Grilled Chicken Salad
1784,39,Female,2483,Gluten-Free,Nuts,Dinner,312,Balanced,Grilled Chicken Salad
1785,20,Male,2936,Vegan,Dairy,Snacks,528,Balanced,Vegan Smoothie
1786,58,Male,2566,Vegan,None,Snacks,320,High Protein,Quinoa Bowl
1787,46,Male,3090,Gluten-Free,None,Breakfast,630,High Protein,Vegan Smoothie
1788,58,Male,1589,None,Shellfish,Breakfast,720,High Protein,Steak and Vegetables
1789,21,Male,2606,Vegan,Shellfish,Breakfast,632,High Protein,Steak and Vegetables
1790,35,Female,2301,None,Shellfish,Breakfast,546,High Protein,Steak and Vegetables
1791,57,Male,2415,Gluten-Free,Dairy,Lunch,461,High Fat,Grilled Chicken Salad
1792,38,Female,1820,Vegetarian,Nuts,Snacks,492,Balanced,Steak and Vegetables
1793,48,Female,1963,Gluten-Free,Shellfish,Lunch,608,High Protein,Vegan Smoothie
1794,51,Male,2564,Gluten-Free,None,Lunch,368,High Protein,Steak and Vegetables
1795,34,Male,3027,None,Dairy,Snacks,403,High Fat,Steak and Vegetables
1796,43,Male,2088,Vegan,Dairy,Snacks,318,High Fat,Steak and Vegetables
1797,42,Female,1587,None,Dairy,Breakfast,768,High Protein,Quinoa Bowl
1798,21,Male,2355,Vegetarian,Nuts,Lunch,523,High Fat,Steak and Vegetables
1799,56,Female,2292,Vegan,Shellfish,Snacks,486,High Fat,Vegan Smoothie
1800,45,Male,2622,Vegan,Dairy,Snacks,688,Balanced,Grilled Chicken Salad
1801,55,Male,2426,Vegetarian,Dairy,Lunch,431,Low Carb,Steak and Vegetables
1802,19,Male,1922,None,Nuts,Lunch,747,High Protein,Vegan Smoothie
1803,20,Female,3116,Vegetarian,Dairy,Breakfast,543,Balanced,Steak and Vegetables
1804,46,Female,3208,Vegan,None,Snacks,781,Low Carb,Quinoa Bowl
1805,45,Female,2444,Vegetarian,Dairy,Lunch,362,Balanced,Grilled Chicken Salad
1806,55,Male,1946,Vegan,Dairy,Lunch,365,Low Carb,Quinoa Bowl
1807,44,Female,1731,Vegan,None,Lunch,358,High Fat,Vegan Smoothie
1808,24,Female,2370,Vegetarian,Dairy,Dinner,623,Balanced,Vegan Smoothie
1809,38,Female,2708,Vegetarian,Dairy,Breakfast,706,High Protein,Quinoa Bowl
1810,55,Male,2729,Gluten-Free,None,Snacks,506,High Fat,Vegan Smoothie
1811,31,Male,2231,Vegetarian,Dairy,Dinner,718,High Fat,Quinoa Bowl
1812,61,Female,2801,None,None,Snacks,791,Low Carb,Vegan Smoothie
1813,40,Female,3396,Vegan,Dairy,Dinner,353,Balanced,Steak and Vegetables
1814,52,Female,2019,Gluten-Free,None,Snacks,784,Low Carb,Quinoa Bowl
1815,47,Male,3036,Gluten-Free,Shellfish,Breakfast,493,High Protein,Quinoa Bowl
1816,46,Female,3475,Gluten-Free,None,Snacks,648,High Protein,Vegan Smoothie
1817,26,Female,2918,Vegan,Dairy,Dinner,761,High Fat,Steak and Vegetables
1818,62,Male,2133,Vegan,Nuts,Dinner,641,Balanced,Steak and Vegetables
1819,40,Female,2710,Vegetarian,Shellfish,Snacks,490,High Fat,Vegan Smoothie
1820,22,Female,1739,Vegan,None,Snacks,706,High Protein,Steak and Vegetables
1821,31,Male,3448,Vegetarian,None,Snacks,734,Balanced,Steak and Vegetables
1822,32,Male,1834,Vegetarian,None,Snacks,323,High Protein,Quinoa Bowl
1823,32,Female,1872,None,Dairy,Lunch,319,Balanced,Quinoa Bowl
1824,52,Female,3012,Vegan,Dairy,Lunch,585,High Fat,Steak and Vegetables
1825,28,Male,2212,None,Dairy,Snacks,638,High Fat,Quinoa Bowl
1826,46,Female,2887,Gluten-Free,None,Lunch,750,High Protein,Grilled Chicken Salad
1827,54,Female,2156,Vegetarian,Nuts,Snacks,671,High Fat,Vegan Smoothie
1828,25,Female,1782,Vegan,Shellfish,Breakfast,397,High Fat,Vegan Smoothie
1829,38,Male,1582,Vegan,Dairy,Dinner,567,High Fat,Quinoa Bowl
1830,32,Female,2846,Vegan,Shellfish,Breakfast,589,Low Carb,Quinoa Bowl
1831,62,Male,3077,Vegan,Nuts,Dinner,560,Low Carb,Vegan Smoothie
1832,29,Female,1681,Vegetarian,Dairy,Breakfast,422,High Protein,Quinoa Bowl
1833,50,Female,2563,Vegan,None,Dinner,474,High Fat,Quinoa Bowl
1834,64,Female,2638,Vegan,Dairy,Dinner,306,High Fat,Grilled Chicken Salad
1835,56,Male,2606,Vegan,None,Dinner,792,Low Carb,Vegan Smoothie
1836,25,Male,1752,None,Nuts,Lunch,378,Low Carb,Grilled Chicken Salad
1837,41,Male,3409,Vegan,Dairy,Lunch,357,Balanced,Grilled Chicken Salad
1838,49,Female,2633,None,Shellfish,Dinner,352,High Fat,Quinoa Bowl
1839,24,Male,1714,None,Shellfish,Snacks,516,High Protein,Quinoa Bowl
1840,42,Female,1818,Gluten-Free,Dairy,Dinner,637,High Protein,Steak and Vegetables
1841,54,Female,2978,Gluten-Free,Dairy,Dinner,515,Balanced,Grilled Chicken Salad
1842,63,Female,2659,Vegan,Dairy,Snacks,387,Low Carb,Quinoa Bowl
1843,34,Female,2592,Gluten-Free,Shellfish,Lunch,650,Low Carb,Steak and Vegetables
1844,48,Male,2616,Gluten-Free,Shellfish,Dinner,658,Balanced,Grilled Chicken Salad
1845,27,Male,2769,Vegetarian,None,Snacks,437,Balanced,Grilled Chicken Salad
1846,60,Male,2708,Vegetarian,Shellfish,Snacks,559,Low Carb,Grilled Chicken Salad
1847,25,Male,3128,Vegan,Nuts,Snacks,361,High Protein,Steak and Vegetables
1848,18,Female,2970,Vegetarian,Shellfish,Snacks,754,Balanced,Grilled Chicken Salad
1849,26,Male,2244,Gluten-Free,Dairy,Breakfast,353,High Fat,Vegan Smoothie
1850,59,Female,3320,Vegan,Shellfish,Dinner,517,High Protein,Vegan Smoothie
1851,43,Male,2046,Vegan,Shellfish,Lunch,368,Low Carb,Steak and Vegetables
1852,27,Male,3216,Vegan,Shellfish,Lunch,393,Low Carb,Vegan Smoothie
1853,43,Female,3442,Vegetarian,Nuts,Breakfast,366,Balanced,Steak and Vegetables
1854,62,Male,2663,Gluten-Free,Nuts,Snacks,675,Low Carb,Grilled Chicken Salad
1855,35,Male,3308,Vegetarian,Nuts,Breakfast,747,High Protein,Grilled Chicken Salad
1856,20,Female,1814,Vegan,Nuts,Snacks,674,Balanced,Quinoa Bowl
1857,45,Female,1962,Vegan,Shellfish,Breakfast,499,Balanced,Vegan Smoothie
1858,34,Female,2350,Vegetarian,Dairy,Lunch,734,Low Carb,Quinoa Bowl
1859,32,Male,1714,Gluten-Free,Dairy,Snacks,703,High Protein,Steak and Vegetables
1860,52,Male,3054,Vegan,Dairy,Dinner,587,Low Carb,Vegan Smoothie
1861,59,Female,1681,None,Dairy,Dinner,700,High Protein,Quinoa Bowl
1862,42,Female,2808,None,Shellfish,Breakfast,795,High Protein,Quinoa Bowl
1863,30,Female,2259,Gluten-Free,Nuts,Snacks,337,Balanced,Steak and Vegetables
1864,19,Male,2243,Gluten-Free,Shellfish,Snacks,681,High Fat,Vegan Smoothie
1865,52,Male,2899,Vegetarian,Nuts,Breakfast,792,Low Carb,Steak and Vegetables
1866,39,Male,2988,None,None,Snacks,402,Low Carb,Vegan Smoothie
1867,35,Female,3078,Vegetarian,None,Lunch,515,Balanced,Quinoa Bowl
1868,38,Female,2894,None,Shellfish,Breakfast,612,Low Carb,Quinoa Bowl
1869,28,Female,3296,Vegetarian,Nuts,Breakfast,452,High Protein,Quinoa Bowl
1870,60,Male,3153,None,None,Lunch,541,High Protein,Steak and Vegetables
1871,64,Male,3006,Vegetarian,Nuts,Dinner,609,Low Carb,Steak and Vegetables
1872,59,Female,2817,Gluten-Free,None,Dinner,467,Balanced,Vegan Smoothie
1873,21,Male,2150,None,None,Dinner,630,High Protein,Steak and Vegetables
1874,42,Male,1649,Vegan,None,Snacks,517,Low Carb,Steak and Vegetables
1875,51,Male,2461,Vegetarian,None,Snacks,424,Low Carb,Grilled Chicken Salad
1876,63,Female,2408,Vegan,Nuts,Breakfast,692,High Protein,Quinoa Bowl
1877,22,Female,3317,Vegetarian,None,Lunch,687,High Protein,Grilled Chicken Salad
1878,58,Male,2001,Gluten-Free,Nuts,Snacks,451,Low Carb,Vegan Smoothie
1879,50,Female,2117,Vegetarian,None,Breakfast,567,High Protein,Quinoa Bowl
1880,61,Female,1611,Vegetarian,None,Lunch,530,High Fat,Vegan Smoothie
1881,24,Male,2394,Vegan,None,Lunch,596,Balanced,Grilled Chicken Salad
1882,45,Male,1920,Vegetarian,Nuts,Dinner,779,High Protein,Vegan Smoothie
1883,61,Female,3214,Gluten-Free,Dairy,Dinner,660,Balanced,Steak and Vegetables
1884,37,Male,2262,Vegetarian,Nuts,Lunch,412,Balanced,Quinoa Bowl
1885,27,Male,3068,Gluten-Free,Shellfish,Breakfast,663,High Protein,Quinoa Bowl
1886,47,Female,3028,Gluten-Free,Shellfish,Snacks,690,Balanced,Vegan Smoothie
1887,20,Male,2323,Vegetarian,Dairy,Lunch,731,Low Carb,Vegan Smoothie
1888,45,Female,3121,Gluten-Free,Shellfish,Snacks,578,Low Carb,Quinoa Bowl
1889,48,Female,2584,None,Dairy,Lunch,379,Low Carb,Vegan Smoothie
1890,57,Female,1762,Vegan,Nuts,Dinner,687,High Fat,Vegan Smoothie
1891,56,Female,2807,Vegetarian,Shellfish,Snacks,669,Low Carb,Quinoa Bowl
1892,48,Male,2253,Vegan,None,Dinner,615,Low Carb,Vegan Smoothie
1893,19,Female,1857,Gluten-Free,None,Snacks,365,High Protein,Vegan Smoothie
1894,48,Female,3296,Vegan,Nuts,Breakfast,524,Low Carb,Quinoa Bowl
1895,35,Male,3158,None,Dairy,Snacks,481,High Protein,Steak and Vegetables
1896,27,Female,3349,Vegan,Nuts,Dinner,600,High Fat,Grilled Chicken Salad
1897,49,Male,2300,None,None,Snacks,793,Low Carb,Steak and Vegetables
1898,25,Male,3357,Vegan,Dairy,Lunch,355,High Fat,Steak and Vegetables
1899,38,Female,2628,None,Shellfish,Breakfast,793,Low Carb,Steak and Vegetables
1900,38,Female,2754,None,Dairy,Breakfast,683,Balanced,Vegan Smoothie
1901,60,Female,3488,Vegan,Dairy,Breakfast,442,Balanced,Steak and Vegetables
1902,63,Female,2516,Vegan,Nuts,Breakfast,679,Low Carb,Grilled Chicken Salad
1903,38,Male,1970,Vegetarian,Nuts,Dinner,729,Balanced,Steak and Vegetables
1904,48,Male,2482,None,Dairy,Dinner,446,Balanced,Vegan Smoothie
1905,44,Male,1664,Vegan,None,Breakfast,358,High Protein,Steak and Vegetables
1906,46,Male,2000,Vegetarian,Shellfish,Dinner,647,High Fat,Quinoa Bowl
1907,31,Female,1726,Vegan,Shellfish,Dinner,582,Low Carb,Quinoa Bowl
1908,26,Male,3487,Gluten-Free,Dairy,Snacks,771,High Protein,Vegan Smoothie
1909,28,Female,1633,None,None,Snacks,738,High Fat,Vegan Smoothie
1910,24,Male,2823,Vegetarian,Nuts,Dinner,482,High Fat,Steak and Vegetables
1911,22,Male,1569,Vegan,Nuts,Snacks,513,High Fat,Steak and Vegetables
1912,25,Male,2359,Vegetarian,None,Lunch,528,Balanced,Grilled Chicken Salad
1913,58,Male,2088,Vegan,None,Snacks,741,Balanced,Steak and Vegetables
1914,20,Male,3362,Vegan,Nuts,Lunch,350,High Protein,Quinoa Bowl
1915,50,Female,2305,None,Nuts,Breakfast,712,High Fat,Steak and Vegetables
1916,36,Male,2107,Gluten-Free,Nuts,Dinner,611,High Protein,Steak and Vegetables
1917,64,Female,3354,Gluten-Free,Nuts,Breakfast,778,Balanced,Grilled Chicken Salad
1918,49,Male,2897,Vegetarian,Shellfish,Breakfast,789,Balanced,Steak and Vegetables
1919,58,Female,2496,Vegan,None,Lunch,721,Low Carb,Quinoa Bowl
